mapId,waypointId,waypointOrder
1623,2705,2
1623,24585,3
1624,18755,1
1624,3942,2
1625,13222,1
1625,15167,2
1626,19520,1
1626,3026,2
1626,9434,3
1626,27749,4
1626,1460,5
1627,27937,1
1627,19791,2
1627,28425,3
1627,12178,4
1628,20708,1
1628,20190,2
1628,28822,3
1628,22969,4
1629,29969,1
1629,14161,2
1629,22049,3
1630,5243,1
1630,4929,2
1631,13976,1
1631,14287,2
1632,176,1
1632,4103,2
1633,26505,1
1633,12626,2
1633,12351,3
1633,8189,4
1633,4199,5
1634,15430,1
1634,16570,2
1635,10659,1
1635,10326,2
1635,19678,3
1636,22565,1
1636,21695,2
1636,7776,3
1636,13075,4
1636,5396,5
1637,21320,1
1637,9828,2
1638,4193,1
1638,9814,2
1638,1319,3
1639,25615,1
1639,9039,2
1639,29214,3
1639,3783,4
1640,2506,1
1640,16352,2
1640,3012,3
1641,10976,1
1641,631,2
1641,26574,3
1641,20497,4
1641,24449,5
1642,24288,1
1642,4024,2
1642,3119,3
1643,27795,1
1643,27751,2
1643,5396,3
1644,21742,1
1644,21824,2
1644,9755,3
1645,23085,1
1645,12808,2
1645,21899,3
1646,11334,1
1646,12981,2
1646,2803,3
1646,23374,4
1647,16889,1
1647,4836,2
1648,26016,1
1648,364,2
1648,14987,3
1648,21694,4
1648,28170,5
1649,7099,1
1649,13351,2
1650,6508,1
1650,816,2
1650,24400,3
1651,12545,1
1651,8910,2
1652,4594,1
1652,996,2
1653,14753,1
1653,5664,2
1653,22014,3
1653,17615,4
1654,28990,1
1654,5243,2
1654,25518,3
1654,20769,4
1655,4905,1
1655,8001,2
1655,12687,3
1655,23672,4
1656,3999,1
1656,7317,2
1656,6578,3
1656,203,4
1656,19133,5
1657,675,1
1657,29360,2
1657,26804,3
1658,9435,1
1658,7272,2
1658,20037,3
1658,9700,4
1658,26605,5
1659,21181,1
1659,14896,2
1659,21631,3
1659,7874,4
1660,12899,1
1660,4723,2
1660,29238,3
1660,26383,4
1660,28192,5
1661,24735,1
1661,3124,2
1662,19668,1
1662,29330,2
1663,11413,1
1663,7367,2
1664,4820,1
1664,12537,2
1664,27227,3
1664,6661,4
1665,19950,1
1665,18574,2
1665,20822,3
1665,28621,4
1666,3183,1
1666,1933,2
1666,8059,3
1666,9300,4
1667,25048,1
1667,27242,2
1668,4868,1
1668,28508,2
1668,663,3
1668,6308,4
1668,7593,5
1669,1258,1
1669,10860,2
1670,29530,1
1670,9076,2
1670,8210,3
1671,6694,1
1671,18132,2
1671,18406,3
1671,8432,4
1672,27019,1
1672,2083,2
1672,24603,3
1672,25724,4
1673,4929,1
1673,4379,2
1673,12795,3
1673,21500,4
1674,10907,1
1674,19258,2
1675,10053,1
1675,16651,2
1675,12981,3
1675,24395,4
1676,9869,1
1676,21923,2
1676,400,3
1676,13414,4
1677,7868,1
1677,23647,2
1677,24449,3
1677,7025,4
1677,9889,5
1678,7360,1
1678,27912,2
1678,512,3
1678,7370,4
1678,25495,5
1679,5142,1
1679,7635,2
1679,14658,3
1679,28837,4
1679,23280,5
1680,5327,1
1680,24693,2
1681,10874,1
1681,23597,2
1681,3975,3
1681,6097,4
1682,19947,1
1682,12554,2
1682,7069,3
1682,12955,4
1683,7081,1
1683,14034,2
1683,4131,3
1683,9222,4
1683,9996,5
1684,24066,1
1684,13278,2
1684,20034,3
1684,12,4
1685,27785,1
1685,21709,2
1685,16617,3
1685,26320,4
1685,29378,5
1686,13539,1
1686,345,2
1687,7682,1
1687,6734,2
1687,1040,3
1688,15396,1
1688,17631,2
1688,29112,3
1688,10186,4
1689,12611,1
1689,5473,2
1689,13403,3
1690,14208,1
1690,5239,2
1690,6242,3
1690,3828,4
1691,18636,1
1691,5175,2
1691,26165,3
1691,22055,4
1691,8622,5
1692,963,1
1692,26119,2
1692,21263,3
1692,13403,4
1693,7493,1
1693,9136,2
1693,6309,3
1693,18054,4
1693,9764,5
1694,29286,1
1694,3571,2
1694,25899,3
1695,26614,1
1695,29914,2
1695,25493,3
1695,22564,4
1696,19254,1
1696,29444,2
1696,28353,3
1696,14430,4
1696,357,5
1697,28319,1
1697,14750,2
1697,10559,3
1697,3108,4
1697,8142,5
1698,6671,1
1698,4836,2
1698,917,3
1698,6051,4
1699,24070,1
1699,4731,2
1700,27035,1
1700,25266,2
1700,2736,3
1700,23491,4
1702,8553,1
1702,25321,2
1702,10393,3
1702,20141,4
1702,12760,5
1703,10083,1
1703,9135,2
1704,21742,1
1704,7030,2
1704,9623,3
1705,15447,1
1705,28861,2
1705,3895,3
1706,19028,1
1706,15780,2
1706,22650,3
1707,4720,1
1707,4630,2
1707,14202,3
1707,5650,4
1708,10199,1
1708,13407,2
1708,8646,3
1708,26046,4
1709,9526,1
1709,9559,2
1709,9109,3
1710,631,1
1710,5477,2
1711,10562,1
1711,14526,2
1711,24775,3
1711,3683,4
1711,25833,5
1712,20594,1
1712,6476,2
1712,27528,3
1712,28958,4
1712,25659,5
1713,29264,1
1713,5404,2
1714,24733,1
1714,9055,2
1714,22098,3
1715,11678,1
1715,17510,2
1715,21929,3
1715,14987,4
1715,10013,5
1716,18168,1
1716,16958,2
1716,3335,3
1716,10450,4
1717,1229,1
1717,29034,2
1717,25136,3
1717,7002,4
1717,28884,5
1718,4041,1
1718,26441,2
1718,25704,3
1719,1253,1
1719,15424,2
1719,1058,3
1720,20769,1
1720,3870,2
1720,5066,3
1721,26388,1
1721,24501,2
1721,6525,3
1721,10513,4
1721,2737,5
1722,7485,1
1722,11383,2
1722,25508,3
1722,22064,4
1723,27677,1
1723,19432,2
1723,25479,3
1723,4709,4
1724,5199,1
1724,27994,2
1724,20041,3
1724,3977,4
1725,24996,1
1725,25142,2
1725,23335,3
1725,25860,4
1725,9470,5
1726,29767,1
1726,1347,2
1726,1167,3
1727,22831,1
1727,17779,2
1727,17463,3
1728,12609,1
1728,1882,2
1728,5638,3
1728,25396,4
1729,28123,1
1729,19748,2
1729,26950,3
1730,1940,1
1730,13349,2
1730,14559,3
1730,14090,4
1730,21353,5
1731,3044,1
1731,29339,2
1731,27602,3
1732,29530,1
1732,25038,2
1732,17190,3
1732,29093,4
1732,29911,5
1733,17291,1
1733,17473,2
1733,28008,3
1733,8560,4
1734,27972,1
1734,11620,2
1734,5916,3
1735,8169,1
1735,27663,2
1736,4507,1
1736,13138,2
1736,9040,3
1736,17040,4
1736,20199,5
1737,29614,1
1737,13733,2
1737,12935,3
1738,6467,1
1738,26118,2
1739,7893,1
1739,29610,2
1739,21651,3
1740,5118,1
1740,27935,2
1740,27874,3
1740,29540,4
1741,25850,1
1741,27608,2
1741,9467,3
1741,5895,4
1742,16042,1
1742,29205,2
1742,28372,3
1743,2147,1
1743,10452,2
1743,6617,3
1744,29728,1
1744,25351,2
1744,25196,3
1744,10002,4
1745,24855,1
1745,21697,2
1745,20309,3
1745,6765,4
1746,2920,1
1746,10224,2
1746,2361,3
1746,28649,4
1746,19949,5
1747,29670,1
1747,24112,2
1747,8883,3
1747,19945,4
1748,5047,1
1748,29136,2
1748,10710,3
1749,16167,1
1749,9268,2
1749,10549,3
1749,18054,4
1750,29423,1
1750,1212,2
1750,7458,3
1750,7487,4
1751,28950,1
1751,22369,2
1751,8975,3
1751,3264,4
1751,17130,5
1752,4679,1
1752,6318,2
1752,11092,3
1752,23763,4
1752,5168,5
1753,3290,1
1753,5253,2
1753,426,3
1753,12920,4
1754,2441,1
1754,18471,2
1755,7492,1
1755,9814,2
1755,9930,3
1756,19712,1
1756,7469,2
1756,29838,3
1757,18855,1
1757,5384,2
1758,29774,1
1758,23013,2
1758,2904,3
1758,9600,4
1758,4719,5
1759,1126,1
1759,12167,2
1759,2241,3
1759,3459,4
1759,25039,5
1760,495,1
1760,4428,2
1761,9131,1
1761,25935,2
1761,25493,3
1762,30,1
1762,19961,2
1762,23993,3
1762,19705,4
1762,10562,5
1763,29614,1
1763,1489,2
1764,8934,1
1764,28955,2
1764,26956,3
1764,28428,4
1764,22877,5
1765,12387,1
1765,630,2
1765,3201,3
1765,9970,4
1765,8731,5
1766,6089,1
1766,15678,2
1766,3034,3
1766,12971,4
1767,26829,1
1767,3276,2
1768,21903,1
1768,26320,2
1768,5441,3
1768,1558,4
1769,19006,1
1769,12555,2
1769,2422,3
1769,12540,4
1769,2224,5
1770,7469,1
1770,18885,2
1770,14256,3
1770,28188,4
1771,16382,1
1771,29068,2
1771,21545,3
1771,6339,4
1772,3418,1
1772,27842,2
1773,25424,1
1773,3709,2
1773,3954,3
1774,2017,1
1774,15424,2
1774,2556,3
1775,9579,1
1775,25852,2
1775,3215,3
1776,25142,1
1776,10848,2
1776,25999,3
1776,25746,4
1776,29187,5
1777,7,1
1777,3044,2
1777,5320,3
1777,18380,4
1778,495,1
1778,4428,2
1779,5265,1
1779,18260,2
1779,27418,3
1780,16304,1
1780,26979,2
1780,5085,3
1780,26179,4
1781,24582,1
1781,3402,2
1781,1301,3
1782,6480,1
1782,4196,2
1783,23804,1
1783,26115,2
1783,7802,3
1784,4155,1
1785,8741,1
1785,3028,2
1785,22534,3
1785,17278,4
1786,25144,1
1786,29315,2
1786,23579,3
1786,26765,4
1786,10542,5
1787,12167,1
1787,4897,2
1787,2887,3
1787,5155,4
1788,2793,1
1788,17696,2
1788,24527,3
1788,3659,4
1789,25203,1
1789,10946,2
1790,19033,1
1790,2569,2
1790,10807,3
1790,16428,4
1791,617,1
1791,22582,2
1792,8310,1
1792,9358,2
1792,5868,3
1792,3417,4
1793,10745,1
1793,29907,2
1793,9039,3
1793,15698,4
1794,26787,1
1794,7730,2
1794,19030,3
1794,27898,4
1795,24098,1
1795,26704,2
1795,6597,3
1795,19365,4
1795,20314,5
1796,18952,1
1796,29767,2
1796,4588,3
1796,1407,4
1797,6896,1
1797,907,2
1798,26586,1
1798,22875,2
1798,19584,3
1798,1812,4
1798,10498,5
1799,25892,1
1799,25022,2
1799,28900,3
1799,117,4
1799,16683,5
1800,4139,1
1800,862,2
1800,8739,3
1800,10559,4
1800,29035,5
1801,7808,1
1801,7633,2
1801,22979,3
1802,28374,1
1802,12412,2
1803,27287,1
1803,10561,2
1804,28386,1
1804,20105,2
1804,29936,3
1805,6902,1
1805,15673,2
1805,4823,3
1806,1253,1
1806,26388,2
1807,17921,1
1807,29971,2
1807,9226,3
1808,1316,1
1808,19046,2
1808,11631,3
1809,7635,1
1809,28065,2
1809,843,3
1809,3837,4
1809,16091,5
1810,26582,1
1810,21949,2
1810,28253,3
1810,4578,4
1811,16584,1
1811,9666,2
1811,9681,3
1812,26705,1
1812,5263,2
1813,3369,1
1813,3920,2
1813,20034,3
1813,26509,4
1814,26876,1
1814,10957,2
1814,3026,3
1814,51,4
1815,21930,1
1815,4996,2
1815,5372,3
1815,21602,4
1816,6041,1
1816,26405,2
1817,26386,1
1817,29820,2
1817,1082,3
1817,19073,4
1817,4957,5
1818,4909,1
1818,10516,2
1818,22061,3
1818,18000,4
1818,9526,5
1819,1302,1
1819,4442,2
1819,6125,3
1819,9168,4
1820,18986,1
1820,4510,2
1820,1925,3
1820,23657,4
1821,20935,1
1821,12798,2
1822,4874,1
1822,27986,2
1822,2816,3
1822,2420,4
1823,5521,1
1823,29238,2
1823,9876,3
1823,6606,4
1823,8548,5
1824,17464,1
1824,28624,2
1824,9121,3
1824,22095,4
1825,9666,1
1825,27985,2
1825,4890,3
1825,23975,4
1825,10824,5
1826,21981,1
1826,8260,2
1826,10023,3
1826,22290,4
1826,10875,5
1827,27608,1
1827,9551,2
1827,24003,3
1828,2885,1
1828,9924,2
1828,14987,3
1829,13312,1
1829,5146,2
1829,24011,3
1830,19080,1
1830,14512,2
1830,26509,3
1830,16874,4
1831,27370,1
1831,26664,2
1832,3568,1
1832,10399,2
1833,7129,1
1833,11762,2
1834,29581,1
1834,4502,2
1834,27682,3
1834,17485,4
1835,15447,1
1835,22065,2
1835,26387,3
1835,6339,4
1835,23012,5
1836,27656,1
1836,23860,2
1836,2890,3
1836,964,4
1837,13500,1
1837,11936,2
1837,23685,3
1837,4832,4
1838,4923,1
1838,4910,2
1838,24535,3
1838,10002,4
1838,7278,5
1839,9552,1
1839,3147,2
1840,19043,1
1840,26494,2
1841,7807,1
1841,4142,2
1841,9648,3
1842,29465,1
1842,2519,2
1842,27999,3
1842,6247,4
1843,4873,1
1843,28667,2
1843,2615,3
1843,25004,4
1844,9015,1
1844,18835,2
1844,5664,3
1844,8568,4
1845,4155,1
1846,25497,1
1846,22063,2
1847,23674,1
1847,10676,2
1847,12621,3
1848,2270,1
1848,17138,2
1848,16167,3
1849,23958,1
1849,7169,2
1849,29613,3
1849,24624,4
1850,4039,1
1850,4017,2
1851,5085,1
1851,19314,2
1851,16627,3
1851,2746,4
1852,27009,1
1852,6609,2
1852,29842,3
1853,4428,1
1853,4155,2
1854,14582,1
1854,8142,2
1855,19706,1
1855,4097,2
1855,4154,3
1855,23064,4
1856,4428,1
1856,10662,2
1856,16651,3
1856,6856,4
1856,18647,5
1857,16261,1
1857,4309,2
1857,25624,3
1858,5466,1
1858,8542,2
1858,27708,3
1859,28808,1
1859,3905,2
1859,24064,3
1860,25428,1
1860,10831,2
1860,2940,3
1860,5579,4
1860,24299,5
1861,5800,1
1861,24466,2
1861,24417,3
1861,2887,4
1862,16617,1
1862,11184,2
1862,14907,3
1862,10649,4
1863,18254,1
1863,8773,2
1863,25276,3
1863,10085,4
1864,364,1
1864,15893,2
1864,18750,3
1864,26950,4
1865,18420,1
1865,28102,2
1865,28685,3
1865,8383,4
1866,10781,1
1866,12691,2
1866,17819,3
1867,9560,1
1867,10447,2
1867,4358,3
1867,989,4
1867,4744,5
1868,22644,1
1868,9552,2
1869,6962,1
1869,25202,2
1870,16642,1
1870,25942,2
1871,13025,1
1871,1567,2
1871,722,3
1871,19761,4
1871,10576,5
1872,28,1
1872,19418,2
1872,28155,3
1873,12088,1
1873,6393,2
1873,25330,3
1873,20220,4
1873,25595,5
1874,2747,1
1874,18366,2
1874,10206,3
1875,26511,1
1875,23182,2
1875,29608,3
1875,412,4
1876,3950,1
1876,19043,2
1876,19513,3
1877,16641,1
1877,5299,2
1878,4155,1
1879,17266,1
1879,3201,2
1880,27600,1
1880,17015,2
1880,2553,3
1881,12266,1
1881,4330,2
1881,1311,3
1881,21807,4
1881,2810,5
1882,3138,1
1882,6340,2
1883,21869,1
1883,3432,2
1883,14806,3
1883,28336,4
1884,14395,1
1884,28873,2
1884,29135,3
1884,20830,4
1884,28226,5
1885,23478,1
1885,11304,2
1885,26494,3
1885,26277,4
1886,2221,1
1886,17496,2
1886,25490,3
1887,12555,1
1887,11522,2
1887,29645,3
1887,27355,4
1887,13372,5
1888,152,1
1888,25645,2
1888,28880,3
1888,29759,4
1889,9620,1
1889,9833,2
1889,3091,3
1890,14140,1
1890,22639,2
1891,9858,1
1891,14948,2
1891,29871,3
1891,5261,4
1892,12958,1
1892,18750,2
1893,29878,1
1893,13399,2
1893,7614,3
1893,25571,4
1894,8116,1
1894,10891,2
1895,9415,1
1895,24349,2
1896,10460,1
1896,7463,2
1896,23958,3
1896,20668,4
1896,13053,5
1897,3066,1
1897,26839,2
1897,25640,3
1898,8895,1
1898,4865,2
1898,23648,3
1898,12626,4
1898,15545,5
1899,21260,1
1899,7353,2
1899,1815,3
1899,8302,4
1900,9234,1
1900,25183,2
1900,4155,3
1900,10937,4
1900,11304,5
1901,17290,1
1901,7594,2
1901,4482,3
1901,3706,4
1901,5881,5
1902,19966,1
1902,22121,2
1902,2996,3
1902,22058,4
1902,948,5
1903,23064,1
1903,10768,2
1903,16056,3
1903,12504,4
1904,3837,1
1904,8771,2
1904,3488,3
1904,20996,4
1904,2903,5
1905,27986,1
1905,10068,2
1905,3826,3
1906,6123,1
1906,28635,2
1906,1744,3
1907,19356,1
1907,963,2
1907,13977,3
1907,634,4
1907,22898,5
1908,21968,1
1908,1553,2
1909,4662,1
1909,25454,2
1909,11334,3
1910,26266,1
1910,129,2
1911,16615,1
1911,26644,2
1911,9727,3
1912,495,1
1912,4155,2
1913,10966,1
1913,13108,2
1913,10445,3
1913,21069,4
1914,18420,1
1914,2295,2
1914,23463,3
1915,28918,1
1915,9833,2
1916,13410,1
1916,16926,2
1916,25857,3
1916,27768,4
1916,10599,5
1917,4814,1
1917,25266,2
1917,6901,3
1917,26510,4
1918,25062,1
1918,7953,2
1918,13287,3
1918,9763,4
1918,5560,5
1919,18302,1
1919,17549,2
1919,391,3
1920,888,1
1920,10633,2
1920,7025,3
1920,11517,4
1921,2953,1
1921,714,2
1921,6384,3
1921,24231,4
1921,3551,5
1922,10718,1
1922,4630,2
1922,19098,3
1923,15750,1
1923,8366,2
1923,6378,3
1924,11065,1
1924,12551,2
1924,28723,3
1925,10722,1
1925,3474,2
1925,904,3
1925,27111,4
1926,27638,1
1926,25524,2
1927,11882,1
1927,19688,2
1927,18520,3
1927,18021,4
1928,10937,1
1928,25638,2
1929,12398,1
1929,26187,2
1930,28531,1
1930,25900,2
1931,24807,1
1931,29801,2
1931,7264,3
1932,4890,1
1932,29946,2
1932,13386,3
1932,20137,4
1933,495,1
1933,15876,2
1933,26645,3
1933,4922,4
1933,4428,5
1934,28824,1
1934,25496,2
1934,29877,3
1934,26382,4
1934,3518,5
1935,1532,1
1935,10468,2
1935,22206,3
1935,24783,4
1935,21948,5
1936,23256,1
1936,16635,2
1937,24866,1
1937,19422,2
1938,2964,1
1938,29608,2
1938,1407,3
1938,10200,4
1938,16382,5
1939,29030,1
1939,9994,2
1939,18369,3
1940,17167,1
1940,25927,2
1941,9846,1
1941,4890,2
1941,10820,3
1941,24629,4
1941,10163,5
1942,3293,1
1942,8736,2
1942,8986,3
1942,28445,4
1943,9836,1
1943,4709,2
1944,23685,1
1944,28322,2
1944,5120,3
1945,14564,1
1945,26163,2
1945,2354,3
1946,4193,1
1946,2146,2
1946,14599,3
1946,3994,4
1947,3969,1
1947,22054,2
1947,7873,3
1947,133,4
1948,19208,1
1948,13100,2
1948,10160,3
1948,30,4
1949,2943,1
1949,9705,2
1949,6489,3
1949,8771,4
1949,12459,5
1950,706,1
1950,2132,2
1950,740,3
1951,5158,1
1951,16167,2
1951,8207,3
1951,3282,4
1951,26478,5
1952,9055,1
1952,3777,2
1952,2218,3
1952,12945,4
1952,3565,5
1953,19641,1
1953,7945,2
1954,18554,1
1954,26970,2
1954,13752,3
1955,11884,1
1955,7078,2
1955,25815,3
1955,15968,4
1956,20394,1
1956,4211,2
1956,22578,3
1956,29363,4
1956,1328,5
1957,22327,1
1957,3777,2
1957,10677,3
1957,21622,4
1957,1622,5
1958,11297,1
1958,29278,2
1958,25375,3
1958,10695,4
1959,27883,1
1959,16657,2
1960,8351,1
1960,10488,2
1960,10293,3
1961,16723,1
1961,7460,2
1961,24695,3
1962,2854,1
1962,27638,2
1962,17644,3
1962,26156,4
1962,1584,5
1963,26962,1
1963,14242,2
1964,1883,1
1964,7932,2
1964,1198,3
1964,19122,4
1964,17932,5
1965,3958,1
1965,29549,2
1966,18972,1
1966,21937,2
1966,24400,3
1966,29032,4
1967,21040,1
1967,21825,2
1967,2705,3
1967,20855,4
1967,29315,5
1968,1980,1
1968,3198,2
1969,495,1
1969,4428,2
1970,22979,1
1970,27348,2
1970,8627,3
1970,22829,4
1970,29918,5
1971,28448,1
1971,17167,2
1971,4074,3
1971,16126,4
1971,28964,5
1972,16672,1
1972,19124,2
1972,373,3
1972,28889,4
1973,10546,1
1973,18332,2
1974,15892,1
1974,16384,2
1974,206,3
1974,28157,4
1975,9364,1
1975,3544,2
1975,10577,3
1975,3608,4
1976,28345,1
1976,26308,2
1977,822,1
1977,4021,2
1977,29930,3
1977,3662,4
1977,1023,5
1978,5806,1
1978,1198,2
1979,4428,1
1979,495,2
1979,4155,3
1980,16675,1
1980,29312,2
1980,3335,3
1981,7397,1
1981,6959,2
1981,1946,3
1981,27111,4
1981,6580,5
1982,3576,1
1982,24855,2
1982,29132,3
1982,16659,4
1982,16645,5
1983,4817,1
1983,29254,2
1984,2558,1
1984,8837,2
1985,10651,1
1985,4989,2
1986,5917,1
1986,6012,2
1986,18972,3
1986,14844,4
1986,862,5
1987,26180,1
1987,11644,2
1988,22781,1
1988,2461,2
1988,29827,3
1988,27834,4
1988,16597,5
1989,5664,1
1989,5156,2
1990,26364,1
1990,3044,2
1991,18885,1
1991,17549,2
1991,4926,3
1992,21815,1
1992,1770,2
1992,1882,3
1993,22122,1
1993,28158,2
1993,20220,3
1993,28900,4
1994,10860,1
1994,4926,2
1995,5546,1
1995,19257,2
1995,6985,3
1995,26177,4
1996,12764,1
1996,7998,2
1996,21816,3
1996,27665,4
1997,8230,1
1997,18924,2
1998,8934,1
1998,25948,2
1998,2003,3
1998,15378,4
1999,4571,1
1999,16624,2
1999,26231,3
2000,10448,1
2000,8154,2
2000,2475,3
2000,5400,4
2000,28216,5
